shipping_id,warehouse_id,shipping_partner,shipping_cost,delivery_days,delivery_status
4284,2,Ekart,92,6,Delivered
4285,3,Delhivery,200,2,Delivered
4286,2,Blue Dart,107,7,Delivered
4287,3,Delhivery,224,4,Delivered
4288,5,DTDC,163,1,Delivered
4289,1,Delhivery,52,3,Delivered
4290,3,Ekart,164,3,Delivered
4291,3,Blue Dart,88,6,Delivered
4292,4,DTDC,272,3,Delivered
4293,5,Delhivery,129,1,Delivered
4294,5,Blue Dart,51,4,Delivered
4295,4,Delhivery,156,4,Delivered
4296,1,Blue Dart,89,2,Delivered
4297,4,Ekart,162,7,Delivered
4298,5,Delhivery,203,7,Delivered
4299,3,Ekart,292,7,Delivered
4300,5,Ekart,50,5,Delivered
4301,2,Delhivery,254,5,Delivered
4302,5,Delhivery,192,3,Delivered
4303,5,DTDC,47,4,Delivered
4304,4,Ekart,255,4,Delivered
4305,4,Ekart,230,4,Delivered
4306,1,DTDC,202,2,Delivered
4307,1,Blue Dart,254,6,Delivered
4308,3,Delhivery,111,3,Delivered
4309,5,Ekart,139,4,Delivered
4310,5,Blue Dart,243,3,Delivered
4311,4,DTDC,132,3,Delivered
4312,5,Ekart,134,2,Delivered
4313,3,Blue Dart,148,3,Delivered
4314,1,Ekart,80,4,Delivered
4315,3,Delhivery,209,3,Delivered
4316,5,Delhivery,207,5,Delivered
4317,4,Ekart,54,4,Delivered
4318,5,DTDC,47,2,Delivered
4319,3,DTDC,71,2,Delivered
4320,2,Blue Dart,213,6,Delivered
4321,3,Blue Dart,153,7,Delivered
4322,5,Blue Dart,238,2,Delivered
4323,1,Blue Dart,262,4,Delivered
4324,5,Delhivery,266,2,Delivered
4325,3,Blue Dart,111,7,Delivered
4326,3,Delhivery,248,4,Delivered
4327,1,Ekart,163,5,Delivered
4328,4,Blue Dart,283,7,Delivered
4329,4,Blue Dart,104,7,Delivered
4330,2,Delhivery,158,5,Delivered
4331,1,Ekart,223,1,Delivered
4332,1,DTDC,88,6,Delivered
4333,1,Blue Dart,164,2,Delivered
4334,2,DTDC,289,1,Delivered
4335,1,Delhivery,51,2,Delivered
4336,3,DTDC,90,4,Delivered
4337,3,DTDC,183,6,Delivered
4338,5,Ekart,221,5,Delivered
4339,4,Blue Dart,156,1,Delivered
4340,2,Blue Dart,159,1,Delivered
4341,4,DTDC,78,3,Delivered
4342,3,DTDC,187,7,Delivered
4343,1,Delhivery,191,7,Delivered
4344,5,Delhivery,81,6,Delivered
4345,4,DTDC,259,3,Delivered
4346,2,DTDC,254,1,Delivered
4347,5,Blue Dart,84,7,Delivered
4348,4,Delhivery,248,6,Delivered
4349,1,Blue Dart,107,2,Delivered
4350,4,DTDC,266,1,Delivered
4351,4,Blue Dart,211,2,Delivered
4352,2,DTDC,103,5,Delivered
4353,2,Delhivery,110,4,Delivered
4354,3,Ekart,252,2,Delivered
4355,1,Delhivery,186,7,Delivered
4356,3,Blue Dart,51,1,Delivered
4357,4,Ekart,165,5,Delivered
4358,5,Blue Dart,164,6,Delivered
4359,2,Blue Dart,172,4,Delivered
4360,5,DTDC,234,5,Delivered
4361,4,Ekart,92,4,Delivered
4362,2,DTDC,251,3,Delivered
4363,3,Blue Dart,111,1,Delivered
4364,3,Delhivery,238,7,Delivered
4365,4,DTDC,189,2,Delivered
4366,2,Ekart,72,7,Delivered
4367,2,Ekart,201,3,Delivered
4368,4,Ekart,240,3,Delivered
4369,5,DTDC,250,3,Delivered
4370,5,Ekart,258,2,Delivered
4371,5,Ekart,228,7,Delivered
4372,3,DTDC,110,3,Delivered
4373,5,Blue Dart,254,3,Delivered
4374,3,Delhivery,113,7,Delivered
4375,4,Blue Dart,269,4,Delivered
4376,2,Blue Dart,203,6,Delivered
4377,4,Blue Dart,171,6,Delivered
4378,2,Delhivery,107,5,Delivered
4379,4,Ekart,42,2,Delivered
4380,3,DTDC,276,5,Delivered
4381,3,Ekart,292,6,Delivered
4382,2,Ekart,99,7,Delivered
4383,1,DTDC,52,2,Delivered
4384,5,Blue Dart,87,3,Delivered
4385,2,Blue Dart,138,4,Delivered
4386,1,Ekart,202,1,Delivered
4387,4,DTDC,267,1,Delivered
4388,4,Blue Dart,111,7,Delivered
4389,4,Blue Dart,42,1,Delivered
4390,2,Delhivery,65,6,Delivered
4391,3,Ekart,104,4,Delivered
4392,5,Blue Dart,144,7,Delivered
4393,4,DTDC,51,7,Delivered
4394,5,DTDC,295,6,Delivered
4395,2,DTDC,44,7,Delivered
4396,5,Ekart,262,5,Delivered
4397,5,Ekart,254,3,Delivered
4398,1,Blue Dart,114,3,Delivered
4399,1,Blue Dart,231,1,Delivered
4400,1,Delhivery,209,3,Delivered
4401,4,Ekart,70,5,Delivered
4402,2,Delhivery,186,3,Delivered
4403,1,Ekart,71,3,Delivered
4404,3,DTDC,237,5,Delivered
4405,2,Ekart,137,5,Delivered
4406,3,Blue Dart,284,3,Delivered
4407,3,Delhivery,140,1,Delivered
4408,1,DTDC,202,4,Delivered
4409,1,DTDC,270,5,Delivered
4410,1,Delhivery,119,4,Delivered
4411,4,Blue Dart,287,6,Delivered
4412,1,Delhivery,227,5,Delivered
4413,4,DTDC,97,1,Delivered
4414,4,DTDC,264,3,Delivered
4415,2,Blue Dart,121,4,Delivered
4416,1,Ekart,54,3,Delivered
4417,2,Ekart,137,3,Delivered
4418,1,Ekart,256,3,Delivered
4419,5,Ekart,166,3,Delivered
4420,2,Blue Dart,184,2,Delivered
4421,2,Delhivery,279,7,Delivered
4422,3,Delhivery,74,6,Delivered
4423,3,DTDC,259,5,Delivered
4424,2,Delhivery,143,1,Delivered
4425,3,Blue Dart,120,7,Delivered
4426,4,DTDC,260,5,Delivered
4427,3,Ekart,75,6,Delivered
4428,2,Ekart,104,7,Delivered
4429,3,DTDC,94,2,Delivered
4430,4,Blue Dart,43,5,Delivered
4431,4,Blue Dart,44,6,Delivered
4432,5,Blue Dart,287,7,Delivered
4433,4,Delhivery,101,7,Delivered
4434,2,Ekart,105,6,Delivered
4435,5,DTDC,141,1,Delivered
4436,1,Delhivery,266,1,Delivered
4437,1,Blue Dart,182,2,Delivered
4438,3,DTDC,150,6,Delivered
4439,3,DTDC,268,4,Delivered
4440,4,Delhivery,283,1,Delivered
4441,5,DTDC,219,7,Delivered
4442,4,DTDC,191,1,Delivered
4443,4,Blue Dart,139,3,Delivered
4444,1,Delhivery,227,2,Delivered
4445,2,DTDC,226,2,Delivered
4446,5,Blue Dart,133,2,Delivered
4447,5,Delhivery,172,2,Delivered
4448,4,Delhivery,225,6,Delivered
4449,2,DTDC,65,7,Delivered
4450,4,Delhivery,82,3,Delivered
4451,1,Delhivery,243,6,Delivered
4452,4,Delhivery,55,5,Delivered
4453,4,Ekart,146,6,Delivered
4454,3,DTDC,144,2,Delivered
4455,5,Blue Dart,223,4,Delivered
4456,5,Blue Dart,95,3,Delivered
4457,4,Delhivery,169,4,Delivered
4458,4,DTDC,185,6,Delivered
4459,2,Delhivery,146,1,Delivered
4460,2,DTDC,256,3,Delivered
4461,2,Ekart,241,5,Delivered
4462,5,Blue Dart,295,6,Delivered
4463,1,Delhivery,57,6,Delivered
4464,1,DTDC,65,1,Delivered
4465,1,Ekart,84,5,Delivered
4466,3,Ekart,146,7,Delivered
4467,1,DTDC,143,6,Delivered
4468,2,Ekart,255,7,Delivered
4469,4,Blue Dart,46,1,Delivered
4470,1,Delhivery,66,5,Delivered
4471,5,Blue Dart,73,5,Delivered
4472,1,Delhivery,198,7,Delivered
4473,1,Blue Dart,158,3,Delivered
4474,1,Ekart,132,5,Delivered
4475,5,Blue Dart,65,3,Delivered
4476,4,DTDC,257,1,Delivered
4477,4,Blue Dart,52,5,Delivered
4478,2,Blue Dart,259,5,Delivered
4479,5,Ekart,274,6,Delivered
4480,1,Ekart,152,1,Delivered
4481,1,Ekart,148,6,Delivered
4482,1,DTDC,294,2,Delivered
4483,5,Ekart,111,1,Delivered
4484,1,Ekart,111,6,Delivered
4485,2,DTDC,248,6,Delivered
4486,1,Delhivery,247,7,Delivered
4487,4,Delhivery,300,4,Delivered
4488,2,Blue Dart,249,2,Delivered
4489,5,Ekart,52,1,Delivered
4490,2,DTDC,245,2,Delivered
4491,2,DTDC,261,4,Delivered
4492,5,Delhivery,139,4,Delivered
4493,1,DTDC,206,2,Delivered
4494,5,Delhivery,277,3,Delivered
4495,2,Ekart,94,2,Delivered
4496,5,DTDC,285,4,Delivered
4497,3,DTDC,234,3,Delivered
4498,2,Ekart,52,3,Delivered
4499,3,Delhivery,265,1,Delivered
4500,3,DTDC,136,5,Delivered
4501,5,Ekart,242,3,Delivered
4502,5,DTDC,81,6,Delivered
4503,5,DTDC,60,1,Delivered
4504,1,Delhivery,134,3,Delivered
4505,2,DTDC,291,3,Delivered
4506,1,Blue Dart,48,7,Delivered
4507,2,Delhivery,103,1,Delivered
4508,3,Delhivery,72,6,Delivered
4509,1,DTDC,180,2,Delivered
4510,4,Ekart,116,2,Delivered
4511,2,DTDC,147,7,Delivered
4512,1,DTDC,126,1,Delivered
4513,2,Delhivery,109,7,Delivered
4514,4,DTDC,111,3,Delivered
4515,4,Ekart,162,4,Delivered
4516,1,Ekart,293,7,Delivered
4517,3,Ekart,240,6,Delivered
4518,3,DTDC,293,3,Delivered
4519,5,DTDC,146,3,Delivered
4520,3,Ekart,152,3,Delivered
4521,3,DTDC,259,5,Delivered
4522,4,Ekart,141,6,Delivered
4523,5,Blue Dart,191,5,Delivered
4524,3,DTDC,121,7,Delivered
4525,2,DTDC,240,7,Delivered
4526,3,Blue Dart,118,1,Delivered
4527,4,Ekart,281,1,Delivered
4528,5,Ekart,164,2,Delivered
4529,5,Blue Dart,168,3,Delivered
4530,5,Ekart,56,3,Delivered
4531,3,Delhivery,224,6,Delivered
4532,2,Ekart,245,4,Delivered
4533,1,DTDC,140,3,Delivered
4534,2,Delhivery,279,4,Delivered
4535,2,Ekart,178,6,Delivered
4536,1,Blue Dart,54,1,Delivered
4537,3,Ekart,96,3,Delivered
4538,1,Ekart,215,1,Delivered
4539,5,Delhivery,199,2,Delivered
4540,1,Blue Dart,277,5,Delivered
4541,2,DTDC,209,2,Delivered
4542,1,Blue Dart,162,6,Delivered
4543,1,Ekart,125,4,Delivered
4544,4,Ekart,116,5,Delivered
4545,2,Ekart,96,6,Delivered
4546,3,DTDC,154,5,Delivered
4547,3,Ekart,189,3,Delivered
4548,3,DTDC,60,7,Delivered
4549,5,Blue Dart,205,1,Delivered
4550,3,Ekart,223,3,Delivered
4551,4,Delhivery,253,2,Delivered
4552,5,Delhivery,252,4,Delivered
4553,4,Ekart,237,1,Delivered
4554,1,Ekart,283,3,Delivered
4555,2,DTDC,171,1,Delivered
4556,1,Ekart,100,5,Delivered
4557,4,Blue Dart,47,5,Delivered
4558,4,Blue Dart,82,5,Delivered
4559,2,Delhivery,160,5,Delivered
4560,1,DTDC,292,1,Delivered
4561,1,Ekart,113,7,Delivered
4562,4,Blue Dart,91,2,Delivered
4563,3,Blue Dart,59,3,Delivered
4564,1,Ekart,117,1,Delivered
4565,5,Blue Dart,245,3,Delivered
4566,2,Blue Dart,161,1,Delivered
4567,2,DTDC,225,7,Delivered
4568,4,DTDC,134,5,Delivered
4569,1,Ekart,189,5,Delivered
4570,3,Blue Dart,83,5,Delivered
4571,3,Blue Dart,263,5,Delivered
4572,1,Delhivery,120,6,Delivered
4573,4,Delhivery,94,3,Delivered
4574,2,Delhivery,279,5,Delivered
4575,3,Delhivery,271,2,Delivered
4576,5,Delhivery,258,2,Delivered
4577,1,Delhivery,297,4,Delivered
4578,2,Blue Dart,90,5,Delivered
4579,4,Delhivery,204,4,Delivered
4580,4,DTDC,98,7,Delivered
4581,2,DTDC,289,1,Delivered
4582,3,Delhivery,231,7,Delivered
4583,3,Ekart,202,1,Delivered
4584,1,Blue Dart,233,6,Delivered
4585,2,DTDC,57,2,Delivered
4586,3,Delhivery,127,5,Delivered
4587,4,DTDC,243,1,Delivered
4588,3,Delhivery,145,3,Delivered
4589,3,Ekart,75,5,Delivered
4590,2,DTDC,298,1,Delivered
4591,2,Blue Dart,268,2,Delivered
4592,3,Delhivery,164,2,Delivered
4593,1,Delhivery,198,2,Delivered
4594,1,Blue Dart,126,3,Delivered
4595,2,Delhivery,140,6,Delivered
4596,4,Delhivery,250,2,Delivered
4597,2,Delhivery,285,2,Delivered
4598,5,Delhivery,278,6,Delivered
4599,3,DTDC,259,4,Delivered
4600,1,Delhivery,221,2,Delivered
4601,1,Delhivery,282,1,Delivered
4602,4,Blue Dart,177,5,Delivered
4603,5,Ekart,93,2,Delivered
4604,1,Ekart,81,7,Delivered
4605,1,Ekart,195,3,Delivered
4606,4,DTDC,112,5,Delivered
4607,3,DTDC,98,5,Delivered
4608,4,DTDC,80,2,Delivered
4609,1,DTDC,112,7,Delivered
4610,5,Ekart,245,1,Delivered
4611,4,DTDC,152,1,Delivered
4612,4,Blue Dart,274,1,Delivered
4613,5,DTDC,186,7,Delivered
4614,2,Blue Dart,187,6,Delivered
4615,3,Ekart,240,4,Delivered
4616,4,Blue Dart,151,1,Delivered
4617,1,DTDC,253,7,Delivered
4618,2,Delhivery,231,2,Delivered
4619,2,Delhivery,243,5,Delivered
4620,2,DTDC,174,4,Delivered
4621,4,Ekart,233,5,Delivered
4622,5,DTDC,51,2,Delivered
4623,5,Blue Dart,41,1,Delivered
4624,2,DTDC,156,4,Delivered
4625,1,Ekart,132,6,Delivered
4626,5,Delhivery,125,4,Delivered
4627,4,Ekart,154,3,Delivered
4628,3,Delhivery,233,6,Delivered
4629,5,Delhivery,81,5,Delivered
4630,2,Blue Dart,183,4,Delivered
4631,2,Delhivery,84,5,Delivered
4632,5,DTDC,67,7,Delivered
4633,3,DTDC,169,7,Delivered
4634,3,DTDC,69,3,Delivered
4635,1,DTDC,103,1,Delivered
4636,4,Ekart,253,3,Delivered
4637,5,Delhivery,44,4,Delivered
4638,2,Ekart,248,7,Delivered
4639,4,Blue Dart,88,2,Delivered
4640,3,Ekart,269,7,Delivered
4641,1,DTDC,196,5,Delivered
4642,4,Delhivery,85,5,Delivered
4643,5,Delhivery,240,5,Delivered
4644,1,Delhivery,146,6,Delivered
4645,4,Delhivery,258,4,Delivered
4646,2,Delhivery,239,2,Delivered
4647,4,Delhivery,163,1,Delivered
4648,5,Ekart,177,5,Delivered
4649,3,Delhivery,164,4,Delivered
4650,5,Ekart,191,3,Delivered
4651,5,Blue Dart,214,6,Delivered
4652,5,Delhivery,118,4,Delivered
4653,2,Blue Dart,114,3,Delivered
4654,1,DTDC,179,1,Delivered
4655,2,Ekart,74,6,Delivered
4656,4,DTDC,131,1,Delivered
4657,2,DTDC,59,1,Delivered
4658,4,Blue Dart,173,3,Delivered
4659,2,Ekart,202,2,Delivered
4660,4,Blue Dart,66,5,Delivered
4661,4,DTDC,212,7,Delivered
4662,1,DTDC,196,3,Delivered
4663,5,DTDC,109,6,Delivered
4664,5,Blue Dart,95,4,Delivered
4665,3,Delhivery,254,4,Delivered
4666,1,Blue Dart,150,5,Delivered
4667,4,DTDC,54,4,Delivered
4668,1,DTDC,155,6,Delivered
4669,2,Ekart,107,6,Delivered
4670,3,Delhivery,157,7,Delivered
4671,4,Blue Dart,134,6,Delivered
4672,3,Ekart,47,1,Delivered
4673,1,Ekart,188,3,Delivered
4674,5,Ekart,119,6,Delivered
4675,2,Ekart,165,7,Delivered
4676,1,Ekart,264,4,Delivered
4677,1,DTDC,73,3,Delivered
4678,1,Ekart,92,3,Delivered
4679,2,Delhivery,138,4,Delivered
4680,3,Blue Dart,193,7,Delivered
4681,5,Delhivery,300,7,Delivered
4682,1,Delhivery,53,6,Delivered
4683,4,Ekart,176,2,Delivered
4684,5,Blue Dart,58,6,Delivered
4685,2,DTDC,235,6,Delivered
4686,5,DTDC,128,7,Delivered
4687,3,Blue Dart,158,5,Delivered
4688,5,Ekart,87,7,Delivered
4689,2,Delhivery,158,7,Delivered
4690,2,Ekart,116,3,Delivered
4691,4,Blue Dart,136,3,Delivered
4692,2,Ekart,157,2,Delivered
4693,4,Ekart,92,6,Delivered
4694,4,Ekart,59,5,Delivered
4695,3,Blue Dart,185,2,Delivered
4696,2,DTDC,108,5,Delivered
4697,1,DTDC,177,2,Delivered
4698,5,Ekart,123,7,Delivered
4699,5,Ekart,179,4,Delivered
4700,2,DTDC,256,3,Delivered
4701,3,Delhivery,280,4,Delivered
4702,3,DTDC,103,7,Delivered
4703,2,Delhivery,59,7,Delivered
4704,3,Ekart,109,5,Delivered
4705,2,Ekart,185,6,Delivered
4706,4,DTDC,262,4,Delivered
4707,5,Ekart,273,1,Delivered
4708,4,Delhivery,261,5,Delivered
4709,3,DTDC,82,1,Delivered
4710,5,Ekart,269,1,Delivered
4711,4,Ekart,254,4,Delivered
4712,1,Ekart,79,5,Delivered
4713,4,Delhivery,89,4,Delivered
4714,3,Blue Dart,144,3,Delivered
4715,3,DTDC,207,1,Delivered
4716,3,Delhivery,211,7,Delivered
4717,5,Blue Dart,288,3,Delivered
4718,2,Ekart,131,7,Delivered
4719,1,DTDC,125,3,Delivered
4720,1,Ekart,57,7,Delivered
4721,1,Blue Dart,205,7,Delivered
4722,4,Blue Dart,232,7,Delivered
4723,5,Delhivery,250,7,Delivered
4724,5,Ekart,165,7,Delivered
4725,5,Delhivery,237,2,Delivered
4726,3,Blue Dart,49,6,Delivered
4727,1,Delhivery,112,4,Delivered
4728,4,Ekart,83,7,Delivered
4729,1,Ekart,297,7,Delivered
4730,4,DTDC,219,5,Delivered
4731,1,Blue Dart,238,3,Delivered
4732,1,Blue Dart,256,2,Delivered
4733,3,Blue Dart,172,4,Delivered
4734,4,Blue Dart,159,1,Delivered
4735,2,Blue Dart,153,3,Delivered
4736,1,DTDC,64,4,Delivered
4737,1,DTDC,194,3,Delivered
4738,4,DTDC,259,2,Delivered
4739,2,DTDC,165,4,Delivered
4740,3,Delhivery,300,5,Delivered
4741,5,DTDC,293,3,Delivered
4742,3,Ekart,186,6,Delivered
4743,5,Ekart,110,5,Delivered
4744,4,DTDC,169,7,Delivered
4745,2,DTDC,239,4,Delivered
4746,4,Ekart,52,3,Delivered
4747,1,DTDC,255,4,Delivered
4748,3,DTDC,219,2,Delivered
4749,1,Ekart,281,7,Delivered
4750,1,Delhivery,56,6,Delivered
4751,5,Ekart,57,7,Delivered
4752,4,Ekart,299,2,Delivered
4753,3,Ekart,165,5,Delivered
4754,4,Ekart,165,3,Delivered
4755,2,Blue Dart,250,4,Delivered
4756,1,Ekart,278,1,Delivered
4757,1,Delhivery,70,6,Delivered
4758,5,Ekart,255,1,Delivered
4759,5,DTDC,200,1,Delivered
4760,1,Ekart,297,2,Delivered
4761,3,DTDC,258,1,Delivered
4762,4,DTDC,257,1,Delivered
4763,5,DTDC,40,3,Delivered
4764,5,DTDC,244,6,Delivered
4765,5,Blue Dart,48,6,Delivered
4766,3,DTDC,215,5,Delivered
4767,1,Delhivery,181,6,Delivered
4768,2,Delhivery,132,5,Delivered
4769,4,DTDC,186,7,Delivered
4770,3,DTDC,163,5,Delivered
4771,2,Blue Dart,74,3,Delivered
4772,1,Blue Dart,85,5,Delivered
4773,1,Ekart,288,3,Delivered
4774,2,Delhivery,169,4,Delivered
4775,3,Blue Dart,173,4,Delivered
4776,2,Delhivery,136,3,Delivered
4777,3,Delhivery,48,6,Delivered
4778,2,DTDC,155,7,Delivered
4779,5,DTDC,251,3,Delivered
4780,4,Ekart,88,2,Delivered
4781,3,Delhivery,298,6,Delivered
4782,2,Ekart,231,2,Delivered
4783,3,Delhivery,218,2,Delivered
4784,5,Ekart,125,6,Delivered
4785,5,Ekart,215,5,Delivered
4786,1,Ekart,78,2,Delivered
4787,4,Ekart,224,7,Delivered
4788,4,DTDC,216,7,Delivered
4789,2,Blue Dart,89,5,Delivered
4790,5,Delhivery,61,6,Delivered
4791,5,Delhivery,172,7,Delivered
4792,3,Blue Dart,128,3,Delivered
4793,1,Ekart,277,6,Delivered
4794,1,Delhivery,128,1,Delivered
4795,2,DTDC,138,3,Delivered
4796,3,DTDC,85,2,Delivered
4797,3,Ekart,225,2,Delivered
4798,1,Ekart,154,1,Delivered
4799,3,Ekart,45,4,Delivered
4800,1,Delhivery,64,5,Delivered
4801,3,Ekart,200,3,Delivered
4802,4,Blue Dart,196,3,Delivered
4803,1,Blue Dart,90,2,Delivered
4804,5,Ekart,214,2,Delivered
4805,3,Delhivery,92,1,Delivered
4806,4,DTDC,87,1,Delivered
4807,2,Blue Dart,168,2,Delivered
4808,4,Blue Dart,253,7,Delivered
4809,2,Delhivery,295,3,Delivered
4810,2,DTDC,235,2,Delivered
4811,2,Ekart,294,5,Delivered
4812,1,Delhivery,216,5,Delivered
4813,3,DTDC,106,7,Delivered
4814,4,Delhivery,143,2,Delivered
4815,1,DTDC,176,5,Delivered
4816,4,Blue Dart,170,7,Delivered
4817,4,Delhivery,114,5,Delivered
4818,3,Ekart,135,6,Delivered
4819,3,Delhivery,115,6,Delivered
4820,4,Delhivery,234,1,Delivered
4821,1,Blue Dart,133,3,Delivered
4822,3,Ekart,284,3,Delivered
4823,5,Ekart,61,6,Delivered
4824,3,Delhivery,297,6,Delivered
4825,3,DTDC,240,6,Delivered
4826,1,Delhivery,239,3,Delivered
4827,4,Blue Dart,152,5,Delivered
4828,5,DTDC,235,3,Delivered
4829,5,Blue Dart,77,2,Delivered
4830,4,Blue Dart,110,7,Delivered
4831,1,Delhivery,139,5,Delivered
4832,3,DTDC,181,6,Delivered
4833,1,Delhivery,149,5,Delivered
4834,3,Delhivery,171,7,Delivered
4835,3,Blue Dart,126,6,Delivered
4836,3,Delhivery,102,3,Delivered
4837,1,Ekart,159,3,Delivered
4838,5,Blue Dart,223,1,Delivered
4839,4,Blue Dart,68,7,Delivered
4840,2,Blue Dart,241,4,Delivered
4841,3,DTDC,251,7,Delivered
4842,4,Blue Dart,125,3,Delivered
4843,2,Blue Dart,124,6,Delivered
4844,1,Blue Dart,118,2,Delivered
4845,1,DTDC,215,4,Delivered
4846,4,DTDC,249,6,Delivered
4847,1,DTDC,182,3,Delivered
4848,2,DTDC,177,6,Delivered
4849,3,DTDC,211,2,Delivered
4850,3,Blue Dart,81,4,Delivered
4851,3,Blue Dart,297,6,Delivered
4852,3,DTDC,181,1,Delivered
4853,3,DTDC,120,4,Delivered
4854,1,Delhivery,292,4,Delivered
4855,2,Ekart,248,3,Delivered
4856,1,Ekart,263,3,Delivered
4857,5,DTDC,265,5,Delivered
4858,2,Delhivery,65,5,Delivered
4859,3,Blue Dart,71,7,Delivered
4860,2,Delhivery,83,7,Delivered
4861,5,DTDC,119,2,Delivered
4862,2,Blue Dart,183,7,Delivered
4863,3,Blue Dart,285,4,Delivered
4864,1,Ekart,263,6,Delivered
4865,1,Delhivery,180,1,Delivered
4866,2,Ekart,42,1,Delivered
4867,2,DTDC,163,3,Delivered
4868,4,DTDC,288,1,Delivered
4869,3,Ekart,179,4,Delivered
4870,3,Blue Dart,118,4,Delivered
4871,4,DTDC,176,6,Delivered
4872,2,DTDC,109,1,Delivered
4873,2,DTDC,193,5,Delivered
4874,1,Blue Dart,218,4,Delivered
4875,5,Ekart,61,2,Delivered
4876,3,Blue Dart,165,7,Delivered
4877,4,Ekart,203,5,Delivered
4878,2,DTDC,133,4,Delivered
4879,5,Ekart,243,4,Delivered
4880,3,Ekart,242,1,Delivered
4881,5,Delhivery,286,7,Delivered
4882,5,Delhivery,298,1,Delivered
4883,3,Ekart,75,2,Delivered
4884,3,Delhivery,197,5,Delivered
4885,3,Blue Dart,91,4,Delivered
4886,5,Blue Dart,165,5,Delivered
4887,5,DTDC,179,4,Delivered
4888,3,DTDC,203,5,Delivered
4889,4,Delhivery,225,3,Delivered
4890,3,Blue Dart,196,2,Delivered
4891,5,DTDC,292,1,Delivered
4892,5,Blue Dart,112,6,Delivered
4893,3,Delhivery,289,4,Delivered
4894,3,Delhivery,217,2,Delivered
4895,4,DTDC,103,1,Delivered
4896,1,Delhivery,210,6,Delivered
4897,4,Blue Dart,187,5,Delivered
4898,2,Delhivery,174,6,Delivered
4899,2,Blue Dart,220,3,Delivered
4900,3,DTDC,170,1,Delivered
4901,3,DTDC,198,1,Delivered
4902,3,Ekart,279,2,Delivered
4903,2,Blue Dart,114,5,Delivered
4904,3,Delhivery,216,4,Delivered
4905,3,DTDC,225,5,Delivered
4906,4,Delhivery,119,7,Delivered
4907,3,Delhivery,139,4,Delivered
4908,2,Ekart,267,1,Delivered
4909,4,Delhivery,168,4,Delivered
4910,4,Delhivery,170,6,Delivered
4911,4,Blue Dart,188,1,Delivered
4912,3,Ekart,61,5,Delivered
4913,4,Ekart,230,6,Delivered
4914,1,Delhivery,276,1,Delivered
4915,4,Delhivery,49,1,Delivered
4916,5,Delhivery,60,7,Delivered
4917,1,DTDC,275,5,Delivered
4918,5,Delhivery,290,5,Delivered
4919,2,Ekart,200,6,Delivered
4920,2,Delhivery,226,5,Delivered
4921,5,DTDC,267,4,Delivered
4922,3,Blue Dart,259,4,Delivered
4923,3,DTDC,63,4,Delivered
4924,2,Blue Dart,149,3,Delivered
4925,2,Blue Dart,216,7,Delivered
4926,5,Delhivery,78,3,Delivered
4927,5,DTDC,198,2,Delivered
4928,5,Blue Dart,261,4,Delivered
4929,3,DTDC,251,4,Delivered
4930,3,Delhivery,140,6,Delivered
4931,1,DTDC,156,7,Delivered
4932,3,Blue Dart,239,7,Delivered
4933,2,Ekart,132,6,Delivered
4934,4,Ekart,74,2,Delivered
4935,5,DTDC,259,5,Delivered
4936,2,Blue Dart,140,7,Delivered
4937,1,Ekart,125,3,Delivered
4938,4,Delhivery,95,5,Delivered
4939,5,Blue Dart,210,7,Delivered
4940,4,Ekart,271,3,Delivered
4941,4,Ekart,149,2,Delivered
4942,3,Ekart,79,1,Delivered
4943,5,Ekart,83,2,Delivered
4944,2,Delhivery,213,2,Delivered
4945,5,Delhivery,150,4,Delivered
4946,5,Ekart,91,5,Delivered
4947,4,Delhivery,173,4,Delivered
4948,2,Delhivery,78,3,Delivered
4949,2,Blue Dart,164,3,Delivered
4950,1,Delhivery,134,4,Delivered
4951,2,DTDC,45,2,Delivered
4952,4,DTDC,189,4,Delivered
4953,1,Delhivery,255,6,Delivered
4954,4,Delhivery,161,7,Delivered
4955,2,Ekart,41,4,Delivered
4956,1,DTDC,134,1,Delivered
4957,1,Ekart,242,5,Delivered
4958,1,DTDC,153,1,Delivered
4959,4,Ekart,208,7,Delivered
4960,5,DTDC,279,3,Delivered
4961,5,Delhivery,245,1,Delivered
4962,5,Delhivery,238,7,Delivered
4963,5,Delhivery,289,6,Delivered
4964,3,Blue Dart,212,7,Delivered
4965,5,DTDC,67,1,Delivered
4966,3,Delhivery,136,4,Delivered
4967,5,DTDC,277,1,Delivered
4968,2,Delhivery,210,2,Delivered
4969,2,DTDC,110,7,Delivered
4970,2,DTDC,41,2,Delivered
4971,4,Delhivery,273,3,Delivered
4972,5,Delhivery,112,7,Delivered
4973,2,Blue Dart,228,5,Delivered
4974,3,Blue Dart,82,1,Delivered
4975,4,Blue Dart,207,7,Delivered
4976,3,Ekart,169,4,Delivered
4977,3,Delhivery,53,2,Delivered
4978,3,Delhivery,85,2,Delivered
4979,2,Blue Dart,84,5,Delivered
4980,5,DTDC,46,2,Delivered
4981,4,Delhivery,292,4,Delivered
4982,1,Blue Dart,56,3,Delivered
4983,4,Delhivery,195,1,Delivered
4984,4,Delhivery,208,1,Delivered
4985,3,Blue Dart,204,2,Delivered
4986,4,Ekart,99,7,Delivered
4987,4,DTDC,277,7,Delivered
4988,1,Delhivery,238,3,Delivered
4989,3,DTDC,159,7,Delivered
4990,2,Delhivery,156,2,Delivered
4991,5,DTDC,271,3,Delivered
